vaccine_score,is_heathcare,is front line,is teacher,age,household,female,covid start date,covid end date,where they shop,work place
0.999426007270813,False,False,False,57,0,True,,,"{7, 8, 9, 16, 19}",20
0.999426007270813,False,False,False,21,0,False,,,"{5, 6, 13, 15, 16}",6
0.999426007270813,False,False,False,42,0,False,,,"{4, 7, 10, 12, 15, 16}",20
0.999426007270813,False,False,False,59,0,False,,,"{0, 3, 7, 10, 12, 16}",7
0.999426007270813,False,False,False,41,1,True,,,"{6, 7, 12, 16, 20}",4
0.999426007270813,False,True,False,52,1,False,,,"{3, 7, 8, 9, 10, 18}",2
0.999426007270813,False,False,False,50,1,True,,,"{9, 10, 12, 19, 20}",10
0.999426007270813,True,False,False,49,1,False,,,"{0, 1, 6, 10, 14}",1
0.999426007270813,False,False,False,10,1,True,,,"{10, 4}",0
0.999426007270813,False,False,False,50,2,True,,,"{0, 9, 12, 4}",6
0.999426007270813,False,False,False,53,2,True,2021-01-12,2021-01-22,"{0, 4, 5, 11, 17, 19}",20
0.999426007270813,False,False,False,26,3,True,,,"{2, 5, 9, 11, 12, 17}",20
0.999426007270813,False,False,False,39,3,True,,,"{1, 3, 4, 7, 10, 20}",11
0.999426007270813,False,False,False,64,3,True,,,"{17, 18, 19, 12}",9
0.999426007270813,False,False,False,38,3,False,,,"{3, 10, 13, 14, 16, 19}",3
0.999426007270813,False,False,False,10,3,True,2020-12-25,2021-01-04,"{6, 15}",0
0.999426007270813,False,False,False,15,3,False,,,"{5, 6}",0
0.999426007270813,False,False,False,55,4,False,,,"{1, 3, 5, 8, 17}",19
0.999426007270813,False,False,False,64,4,False,2020-12-28,2021-01-07,"{0, 3, 4, 5, 9, 20}",19
0.9994246959686279,False,False,False,0,4,False,,,"{1, 15}",-1
0.999426007270813,False,False,False,5,4,False,,,"{16, 3}",-1
0.999426007270813,False,False,False,9,4,False,,,"{18, 6}",0
0.999426007270813,False,False,False,44,5,False,,,"{4, 5, 8, 14, 19, 20}",18
0.999426007270813,False,False,False,40,5,False,2020-12-22,2021-01-01,"{0, 2, 7, 9, 15, 20}",15
0.999426007270813,False,False,False,38,5,True,,,"{9, 10, 11, 13, 19, 20}",19
0.999426007270813,False,False,False,50,5,False,,,"{2, 4, 6, 12, 20}",10
0.9994258880615234,False,False,False,2,5,True,,,"{8, 0}",-1
0.999426007270813,False,False,False,14,5,False,,,"{18, 15}",0
0.999426007270813,False,False,False,63,6,True,,,"{9, 19, 12, 5}",10
0.999426007270813,False,False,False,18,6,True,,,"{7, 9, 12, 17, 19}",7
0.999426007270813,False,False,False,26,7,False,,,"{1, 5, 7, 10, 12, 13}",15
0.999426007270813,False,False,False,58,7,False,,,"{2, 4, 5, 6, 8, 19}",12
0.999426007270813,False,False,False,11,7,True,,,{18},0
0.999426007270813,False,False,False,6,7,True,,,"{11, 7}",0
0.999426007270813,False,False,False,32,8,True,,,"{1, 3, 4, 10, 14, 18}",12
0.999426007270813,False,False,False,26,8,False,,,"{4, 11, 12, 13, 15, 19}",16
0.999426007270813,False,False,False,47,8,False,,,"{1, 5, 8, 13, 14, 15}",13
0.999426007270813,False,False,False,10,8,True,,,"{8, 11}",0
0.999426007270813,False,False,False,6,8,True,,,"{19, 6}",0
0.9994256496429443,False,False,False,1,8,False,,,"{2, 13}",-1
0.999426007270813,False,False,False,24,9,False,2020-12-20,2020-12-30,"{1, 2, 10, 12, 14, 19}",12
0.999426007270813,False,False,False,57,9,False,2020-12-25,2021-01-29,set(),-1
0.999426007270813,False,False,False,32,9,False,,,"{0, 7, 9, 11, 17, 18}",6
0.999426007270813,False,False,False,65,10,True,,,"{3, 9, 10, 13, 18}",12
0.999426007270813,False,False,False,5,10,False,,,"{9, 4}",-1
0.999426007270813,False,False,False,26,11,True,,,"{16, 1, 9, 8}",17
0.999426007270813,False,False,False,49,11,False,,,"{8, 2, 12, 15}",9
0.999426007270813,False,False,False,20,11,True,,,"{4, 11, 12, 15, 18}",11
0.999426007270813,False,False,False,12,11,False,,,"{3, 5}",0
0.999426007270813,True,False,False,23,12,False,,,"{1, 11, 13, 15}",1
0.999426007270813,False,False,False,28,12,True,,,"{3, 4, 13, 14, 16, 18}",6
0.999426007270813,False,False,True,18,12,False,,,"{18, 5}",0
0.9994258880615234,False,False,False,3,12,True,,,"{1, 20}",-1
0.999426007270813,False,False,False,14,12,True,,,"{2, 20}",0
0.999426007270813,False,True,False,63,13,True,,,"{3, 8, 11, 17, 20}",2
0.999426007270813,False,False,True,19,13,False,2020-12-18,2021-01-11,"{1, 4, 8, 11, 14, 18}",0
0.999426007270813,False,False,False,14,13,False,,,"{10, 19}",0
0.999426007270813,False,False,False,12,13,True,,,"{14, 15}",0
0.999426007270813,False,False,False,56,14,True,,,"{4, 5, 7, 11, 16}",11
0.999426007270813,False,True,False,20,14,True,,,"{6, 8, 10, 11, 15, 19}",2
0.999426007270813,False,False,False,8,14,False,,,"{17, 14}",0
0.999426007270813,False,False,False,35,15,True,,,"{1, 10, 15}",17
0.999426007270813,False,False,False,6,15,True,,,"{10, 3}",0
0.999426007270813,False,False,False,21,16,True,,,"{4, 12, 13, 15, 19}",3
0.999426007270813,False,False,False,56,16,False,,,"{1, 6, 8, 17, 18, 19}",7
0.999426007270813,False,False,False,38,16,False,,,"{3, 12, 14, 17, 18, 20}",4
0.999426007270813,False,False,False,40,17,True,,,"{2, 5, 10, 14, 16, 18}",9
0.999426007270813,False,False,False,20,17,False,2020-12-18,2021-01-02,"{2, 12, 13, 14}",11
0.999426007270813,False,False,False,12,17,False,,,"{12, 5}",0
0.999426007270813,False,False,False,40,18,False,,,"{1, 6, 9, 12, 15, 19}",5
0.999426007270813,True,False,False,24,18,False,2020-12-26,2021-01-05,"{16, 1, 11, 12}",1
0.999426007270813,False,False,False,27,18,False,,,"{2, 3, 4, 9, 12}",13
0.999426007270813,False,False,True,35,18,True,2021-01-01,2021-01-25,"{0, 10, 11, 15, 16}",0
0.999426007270813,False,False,False,7,18,True,,,"{3, 6}",0
0.999426007270813,False,False,False,30,19,False,,,"{3, 4, 9, 12, 18}",9
0.999426007270813,False,False,False,31,19,True,,,"{2, 10, 12, 15, 17}",8
0.999426007270813,False,False,False,31,19,True,,,"{0, 6, 11, 12, 17}",5
0.999426007270813,False,False,False,25,19,True,,,"{2, 3, 6, 12, 20}",20
0.9994256496429443,False,False,False,1,19,True,,,"{10, 14}",-1
0.999426007270813,False,False,True,18,19,True,,,"{12, 14}",0
0.999426007270813,False,False,False,6,19,False,,,"{1, 15}",0
0.999426007270813,False,False,False,37,20,False,,,"{2, 7, 13, 14, 17}",19
0.999426007270813,False,False,False,61,20,True,,,"{0, 4, 7, 10, 15, 20}",13
0.999426007270813,True,False,False,48,20,True,,,"{18, 13, 4, 5}",1
0.9994246959686279,False,False,False,0,20,False,,,"{9, 6}",-1
0.999426007270813,False,False,False,11,20,False,,,"{4, 7}",0
0.999426007270813,False,False,False,8,20,True,,,"{5, 6}",0
0.999426007270813,False,False,False,51,21,False,,,"{2, 4, 8, 11, 12, 15}",10
0.999426007270813,False,False,False,30,21,False,,,"{0, 11, 15, 16, 19}",12
0.999426007270813,False,False,False,61,21,False,,,"{8, 9, 15, 16, 18}",18
0.999426007270813,False,False,False,41,21,True,,,"{0, 1, 9, 10, 16, 20}",17
0.999426007270813,False,False,False,14,21,False,,,"{10, 11}",0
0.999426007270813,False,False,False,15,21,True,,,{3},0
0.999426007270813,False,False,False,7,21,True,,,"{12, 5}",0
0.999426007270813,False,False,False,55,22,False,,,"{16, 18, 19, 20}",9
0.999426007270813,False,False,False,61,23,False,,,"{16, 0, 19, 7}",8
0.999426007270813,False,False,False,15,23,True,,,"{13, 14}",0
0.999426007270813,False,False,False,11,23,False,,,"{17, 18}",0
0.9994256496429443,False,False,False,1,23,True,,,"{8, 12}",-1
0.999426007270813,False,False,False,64,24,True,,,"{0, 10, 11, 13, 15, 20}",8
0.999426007270813,False,False,False,41,25,True,,,"{0, 2, 6, 11, 18}",13
0.999426007270813,False,False,False,14,25,True,,,"{8, 2}",0
0.999426007270813,False,False,False,38,26,False,,,"{3, 9, 13, 14, 16}",17
0.999426007270813,False,False,False,46,26,False,,,"{6, 11, 14, 17, 18, 20}",20
0.999426007270813,False,False,False,41,26,False,2021-01-25,2021-02-04,"{1, 5, 6, 7, 13, 18}",10
0.999426007270813,False,False,False,32,26,True,2021-01-10,2021-02-03,"{1, 4, 5, 8, 11}",7
0.999426007270813,False,False,False,5,26,True,,,"{0, 5}",-1
0.999426007270813,False,False,False,9,26,False,,,"{11, 19}",0
0.999426007270813,False,False,False,46,27,False,2020-12-24,2021-01-03,"{3, 4, 5, 8, 9}",7
0.999426007270813,False,False,False,55,27,False,2020-12-28,2021-01-07,"{1, 4, 6, 7, 9, 17}",20
0.999426007270813,False,False,False,29,28,True,,,"{0, 1, 3, 11, 19}",13
0.999426007270813,False,False,False,47,28,False,,,"{4, 7, 9, 10, 15, 18}",16
0.999426007270813,False,False,False,63,28,False,,,"{0, 1, 2, 18}",14
0.999426007270813,False,False,False,4,28,False,,,"{9, 12}",-1
0.999426007270813,False,False,False,15,28,True,,,"{9, 20}",0
0.999426007270813,False,False,False,35,29,True,,,"{1, 2, 7, 12, 16, 19}",7
0.999426007270813,False,False,False,5,29,True,2020-12-30,2021-02-03,{3},1
0.999426007270813,False,False,True,18,29,True,,,"{0, 1}",0
0.999426007270813,False,False,False,21,30,True,,,"{3, 7, 13, 14, 17, 19}",20
0.999426007270813,False,False,False,25,30,True,,,"{1, 5, 7, 10, 17}",9
0.999426007270813,True,False,False,21,30,True,,,"{3, 4, 11, 17, 20}",1
0.999426007270813,False,False,False,36,30,False,,,"{3, 12, 13, 14, 16, 20}",7
0.999426007270813,False,False,False,64,31,True,,,"{0, 2, 4, 6, 14}",19
0.999426007270813,False,False,False,37,31,True,,,"{0, 16, 3, 20}",13
0.999426007270813,False,False,True,18,31,True,,,"{0, 8}",0
0.999426007270813,False,False,False,5,31,True,,,"{1, 12}",-1
0.999426007270813,False,False,False,16,31,False,,,"{16, 7}",0
0.999426007270813,False,False,False,59,32,False,,,"{1, 5, 6, 13, 18}",5
0.999426007270813,True,False,False,32,32,False,,,"{1, 3, 11, 12, 15, 17}",1
0.999426007270813,False,False,False,54,32,True,,,"{0, 8, 9, 10, 17}",11
0.999426007270813,False,False,False,30,32,True,,,"{5, 6, 10, 11, 15}",16
0.999426007270813,False,False,True,54,33,False,,,"{2, 6, 9, 11, 12, 13}",0
0.999426007270813,False,True,False,34,34,True,,,"{0, 1, 7, 14, 16}",2
0.999426007270813,False,False,False,42,34,False,,,"{0, 1, 3, 9, 16, 17}",19
0.999426007270813,False,False,False,58,34,True,,,"{3, 8, 10, 14, 19}",4
0.999426007270813,False,False,False,9,34,True,,,"{11, 20}",0
0.999426007270813,False,False,False,8,34,True,,,"{8, 3}",0
0.9994258880615234,False,False,False,2,34,False,,,"{12, 4}",-1
0.999426007270813,False,False,False,33,35,True,,,"{0, 1, 4, 15, 16, 20}",20
0.999426007270813,False,False,False,33,35,True,,,"{0, 13, 14, 7}",17
0.999426007270813,False,False,False,47,35,True,,,"{0, 1, 3, 10, 13}",16
0.999426007270813,False,False,False,48,35,True,2020-12-29,2021-01-22,"{0, 13, 15, 18, 20}",19
0.999426007270813,False,False,False,51,36,True,,,"{2, 10, 11, 16, 18, 20}",10
0.999426007270813,False,False,True,18,36,False,,,"{12, 5}",0
0.999426007270813,False,False,False,17,36,True,,,"{16, 3}",0
0.999426007270813,False,True,False,46,37,False,2020-12-22,2021-01-01,"{3, 4, 7, 9, 14, 18}",2
0.999426007270813,False,False,False,43,37,False,,,"{2, 6, 7, 9, 16}",7
0.999426007270813,False,False,False,59,37,False,,,"{2, 10, 12, 13, 15}",5
0.999426007270813,False,False,False,38,38,True,,,"{2, 6, 12, 13, 17, 20}",3
0.999426007270813,False,False,False,48,38,False,,,"{1, 6, 11, 14, 18, 19}",15
0.999426007270813,False,False,False,49,38,False,,,"{1, 4, 6, 10, 14, 17}",3
0.999426007270813,False,False,False,23,38,False,2021-01-22,2021-02-26,set(),-1
0.999426007270813,False,False,False,45,39,True,,,"{4, 11, 12, 13, 18}",4
0.999426007270813,False,False,True,48,39,True,,,"{6, 12, 15, 18, 19}",0
0.999426007270813,False,True,False,34,39,True,2020-12-19,2021-01-03,"{7, 10, 11, 16, 18}",2
0.999426007270813,False,False,False,61,39,False,,,"{6, 8, 13, 15, 19}",3
0.999426007270813,False,False,False,4,39,False,,,"{3, 15}",-1
0.999426007270813,False,False,False,10,39,False,2020-12-22,2021-01-26,"{0, 5}",1
0.999426007270813,False,False,False,45,40,False,,,"{13, 14, 16, 17, 20}",8
0.999426007270813,False,False,False,10,40,True,,,"{16, 4}",0
0.999426007270813,False,False,False,12,40,True,2021-01-01,2021-01-11,"{10, 7}",0
0.999426007270813,False,False,False,29,41,False,,,"{1, 8, 9, 15, 17, 18}",19
0.999426007270813,False,False,False,18,41,False,,,"{2, 8, 10, 12, 14, 19}",7
0.999426007270813,False,True,False,52,41,True,,,"{6, 9, 16, 19, 20}",2
0.999426007270813,False,False,False,17,41,True,2021-01-08,2021-01-23,"{0, 20}",0
0.999426007270813,False,False,False,5,41,True,,,"{20, 15}",-1
0.999426007270813,False,True,False,29,42,False,,,"{4, 5, 9, 12, 13, 19}",2
0.999426007270813,False,False,False,42,42,True,,,"{2, 3, 4, 16, 19}",18
0.999426007270813,False,False,False,49,42,True,,,"{1, 2, 5, 6, 11, 17}",13
0.999426007270813,False,False,False,64,42,False,,,"{11, 17, 19, 14}",14
0.999426007270813,False,False,False,14,42,True,,,"{9, 11}",0
0.999426007270813,False,True,False,30,43,False,,,"{1, 2, 6, 10, 13, 20}",2
0.999426007270813,False,False,False,18,43,True,,,"{2, 4, 6, 14, 18}",3
0.999426007270813,False,False,False,64,43,True,,,"{2, 5, 6, 12, 19}",3
0.999426007270813,False,False,False,6,43,False,,,"{8, 19}",0
0.9994258880615234,False,False,False,2,43,False,,,"{18, 20}",-1
0.9994246959686279,False,False,False,0,43,False,,,"{10, 15}",-1
0.999426007270813,False,False,False,24,44,True,,,"{5, 6, 9, 10, 17, 19}",20
0.999426007270813,False,False,False,44,44,True,,,"{0, 12, 13, 14, 18}",4
0.999426007270813,False,True,False,35,44,False,,,"{1, 2, 4, 7, 10, 14}",2
0.999426007270813,False,False,False,62,44,True,,,"{5, 6, 8, 18, 19}",4
0.9994258880615234,False,False,False,3,44,False,,,"{10, 15}",-1
0.999426007270813,True,False,False,45,45,False,,,"{2, 9, 10, 14, 18}",1
0.999426007270813,False,False,False,36,45,True,,,"{0, 9, 11, 15}",14
0.999426007270813,False,False,False,10,45,True,,,"{1, 12}",0
0.999426007270813,False,False,False,12,45,False,,,"{18, 2}",0
0.999426007270813,False,False,False,15,45,True,,,"{16, 15}",0
0.999426007270813,False,False,False,26,46,False,,,"{1, 2, 3, 7, 13, 18}",10
0.999426007270813,False,True,False,42,46,False,,,"{9, 18, 2, 20}",2
0.999426007270813,False,False,False,59,46,True,,,"{1, 9, 13, 15, 18}",11
0.999426007270813,False,False,False,27,46,True,,,"{3, 8, 9, 10, 16, 18}",9
0.999426007270813,False,False,False,10,46,True,2021-01-01,2021-02-05,"{19, 14}",1
0.999426007270813,False,False,False,16,46,True,,,"{18, 3}",0
0.999426007270813,False,False,False,47,47,False,,,"{18, 20, 13, 14}",9
0.999426007270813,False,False,False,13,47,False,,,"{8, 19}",0
0.999426007270813,False,False,False,51,48,False,,,"{2, 4, 6, 13, 17}",5
0.999426007270813,False,False,False,21,48,False,,,"{9, 5, 7}",8
